id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-773981,2019-08-12,000001,Vente,810000,42,,AV PIERRE SEMARD,7218,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BC0021,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,401,2.512469,48.800704
2019-773984,2019-09-03,000001,Vente,257690,15,B,RUE CHEVALIER,1545,94210,94068,Saint-Maur-des-Fossés,94,,,94068000ER0145,,,15,54.53,20,,,,,,,,2,2,Appartement,55,3,,,,,,2.502791,48.787598
2019-773984,2019-09-03,000001,Vente,257690,15,B,RUE CHEVALIER,1545,94210,94068,Saint-Maur-des-Fossés,94,,,94068000ER0145,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.502791,48.787598
2019-773987,2019-09-03,000001,Vente,162000,12,,AV CARNOT,1430,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0048,,,7,,,,,,,,,,1,2,Appartement,120,5,,,,,,2.486945,48.802851
2019-773987,2019-09-03,000001,Vente,162000,12,,AV CARNOT,1430,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0048,,,5,27.15,,,,,,,,,1,2,Appartement,30,2,,,,,,2.486945,48.802851
2019-773988,2019-08-08,000001,Vente,592000,27,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0034,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489762,48.80342
2019-773988,2019-08-08,000001,Vente,592000,27,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0034,,,12,109.14,26,,,,,,,,2,2,Appartement,112,4,,,,,,2.489762,48.80342
2019-773993,2019-08-23,000001,Vente,615000,37,,RUE LAFAYETTE,5130,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AZ0090,,,,,,,,,,,,,0,1,Maison,147,5,S,sols,,,329,2.51448,48.803832
2019-773994,2019-09-04,000001,Vente,17000,7,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0164,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.495897,48.788424
2019-773995,2019-08-08,000001,Vente,670000,40,,RUE LEON BOCQUET,5220,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CP0035,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,200,2.481959,48.799712
2019-773996,2019-08-05,000002,Vente,415780,16,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0042,,,5,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,282,0,,,,,,2.477084,48.806738
2019-774006,2019-08-09,000001,Vente,870000,34,,AV SAINT LOUIS,8845,94210,94068,Saint-Maur-des-Fossés,94,,,94068000ER0127,,,,,,,,,,,,,0,1,Maison,107,5,S,sols,,,389,2.507405,48.787875
2019-774012,2019-09-05,000001,Vente,794000,50,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0088,,,,,,,,,,,,,0,1,Maison,164,5,S,sols,,,438,2.477407,48.807381
2019-774013,2019-08-30,000001,Vente,255000,82,,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0022,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.483381,48.800069
2019-774013,2019-08-30,000001,Vente,255000,82,,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0022,,,10,,3,46.86,,,,,,,2,2,Appartement,48,2,,,,,,2.483381,48.800069
2019-774015,2019-08-29,000001,Vente,707000,9,,AV BARBES,0620,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CF0088,,,,,,,,,,,,,0,1,Maison,115,5,S,sols,,,483,2.491668,48.797157
2019-774016,2019-08-29,000001,Vente,463800,73,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0126,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.495368,48.80135
2019-774016,2019-08-29,000001,Vente,463800,73,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0126,,,1,81.71,18,,,,,,,,2,2,Appartement,81,4,,,,,,2.495368,48.80135
2019-774019,2019-08-30,000001,Vente,567000,34,,AV DE SEBASTOPOL,8535,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EO0105,,,,,,,,,,,,,0,1,Maison,68,4,S,sols,,,337,2.506105,48.792685
2019-774024,2019-09-05,000001,Vente,515000,52,,BD DU GENERAL GIRAUD,4169,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0090,,,,,,,,,,,,,0,1,Maison,90,6,S,sols,,,176,2.476534,48.795304
2019-774026,2019-09-05,000001,Vente,218000,2,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0067,,,65,44.68,98,,,,,,,,2,2,Appartement,45,2,,,,,,2.476338,48.788345
2019-774026,2019-09-05,000001,Vente,218000,2,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0067,,,211,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.476338,48.788345
2019-774027,2019-08-20,000001,Vente,720000,4,,AV ROBERT,8205,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BE0035,,,,,,,,,,,,,0,1,Maison,122,4,S,sols,,,338,2.520555,48.801421
2019-774030,2019-08-26,000001,Vente,1100000,124,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0048,,,,,,,,,,,,,0,1,Maison,98,6,S,sols,,,422,2.500053,48.798747
2019-774032,2019-09-02,000001,Vente,620000,181,T,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0057,,,,,,,,,,,,,0,1,Maison,87,5,S,sols,,,187,2.499926,48.798026
2019-774035,2019-09-02,000001,Vente,405000,147,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AO0061,,,14,,2,75.02,,,,,,,2,2,Appartement,67,3,,,,,,2.509356,48.809366
2019-774035,2019-09-02,000001,Vente,405000,147,,BD DE CHAMPIGNY,1490,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AO0061,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.509356,48.809366
2019-774038,2019-08-30,000001,Vente,855000,42,,AV DES FALONNIERES,3509,94210,94068,Saint-Maur-des-Fossés,94,,,94068000ES0040,,,,,,,,,,,,,0,1,Maison,140,5,S,sols,,,469,2.506441,48.785335
2019-774043,2019-09-04,000001,Vente,269170,42,B,AV JEANNE D ARC,4750,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EG0075,,,1,,,,,,,,,,1,1,Maison,55,3,,,,,,2.501497,48.794391
2019-774047,2019-08-29,000001,Vente,428884,35,,AV FUSILLES DE CHATEAUBRIANT,3595,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0006,,,48,,61,79.26,,,,,,,2,2,Appartement,79,4,,,,,,2.503359,48.805356
2019-774047,2019-08-29,000001,Vente,428884,35,,AV FUSILLES DE CHATEAUBRIANT,3595,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0006,,,94,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503359,48.805356
2019-774053,2019-09-05,000001,Vente,350000,14,B,VLA CAMUS,1415,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0038,,,,,,,,,,,,,0,1,Maison,58,3,S,sols,,,144,2.473909,48.804472
2019-774054,2019-09-06,000001,Vente,76000,65,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0133,,,48,11.11,,,,,,,,,1,2,Appartement,12,1,,,,,,2.481444,48.798413
2019-774055,2019-09-06,000001,Vente,240000,3,,RUE DU PETIT BEAUBOURG,7182,94100,94068,Saint-Maur-des-Fossés,94,,,940680000F0052,,,440,48.06,447,,,,,,,,2,2,Appartement,48,3,,,,,,2.473618,48.813636
2019-774056,2019-09-06,000001,Vente,533000,25,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0040,,,12,90.2,9,,,,,,,,2,2,Appartement,105,4,,,,,,2.468256,48.806544
2019-774056,2019-09-06,000001,Vente,533000,25,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0040,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.468256,48.806544
2019-774057,2019-09-06,000001,Vente,823000,71,,RUE DE LA FERME,3526,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EG0166,,,,,,,,,,,,,0,1,Maison,125,6,S,sols,,,337,2.502893,48.794958
2019-774060,2019-09-06,000001,Vente,400000,46,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0028,,,128,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.488126,48.810124
2019-774060,2019-09-06,000001,Vente,400000,46,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0028,,,107,,118,68.09,,,,,,,2,2,Appartement,68,3,,,,,,2.488126,48.810124
2019-774061,2019-07-24,000001,Vente,449000,20,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0190,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,383,2.467063,48.806695
2019-774062,2019-09-06,000001,Vente,1279000,18,,AV DU DOCTEUR MEIGE,2583,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AV0130,,,,,,,,,,,,,0,1,Maison,190,5,S,sols,,,500,2.515647,48.807918
2019-774062,2019-09-06,000001,Vente,1279000,18,,AV DU DOCTEUR MEIGE,2583,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AV0130,,,,,,,,,,,,,0,1,Maison,190,5,AG,terrains d'agrément,,,824,2.515647,48.807918
2019-774069,2019-09-05,000001,Vente,240000,52,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0059,,,17,,45,,,,,,,,2,2,Appartement,49,3,,,,,,2.48383,48.799237
2019-774071,2019-09-02,000001,Vente en l'état futur d'achèvement,437000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,23,,,,,,,,,,1,2,Appartement,59,3,,,,,,2.475261,48.803952
2019-774071,2019-09-02,000001,Vente en l'état futur d'achèvement,437000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-774073,2019-09-02,000001,Vente,271350,15,,RUE DE L ERMITAGE,3165,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0069,,,17,,3,52.33,,,,,,,2,2,Appartement,51,3,,,,,,2.479417,48.810145
2019-774073,2019-09-02,000001,Vente,271350,15,,RUE DE L ERMITAGE,3165,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0069,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479417,48.810145
2019-774074,2019-08-30,000001,Vente,290000,2,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0067,,,78,58,88,,,,,,,,2,2,Appartement,59,3,,,,,,2.476338,48.788345
2019-774074,2019-08-30,000001,Vente,290000,2,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0067,,,110,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.476338,48.788345
2019-774076,2019-09-02,000001,Vente,331500,40,,RUE JULES JOFFRIN,4785,94100,94068,Saint-Maur-des-Fossés,94,,,940680000B0030,,,2,37.39,,,,,,,,,1,1,Maison,37,2,,,,,,2.466436,48.807843
2019-774078,2019-09-05,000001,Vente,150000,23,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0206,,,144,25.74,,,,,,,,,1,2,Appartement,25,1,,,,,,2.48134,48.796118
2019-774079,2019-09-02,000001,Vente,325000,4,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000E0065,,,186,,86,70.64,,,,,,,2,2,Appartement,56,4,,,,,,2.473136,48.81167
2019-774092,2019-09-02,000001,Vente,335000,2,,VLA LEDRU ROLLIN,5212,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DX0031,,,4,,5,60.72,,,,,,,2,2,Appartement,61,3,,,,,,2.490843,48.789835
2019-774092,2019-09-02,000001,Vente,335000,2,,VLA LEDRU ROLLIN,5212,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DX0031,,,3,,6,44.9,,,,,,,2,2,Appartement,45,2,,,,,,2.490843,48.789835
2019-774095,2019-09-10,000001,Vente,200000,18,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CQ0153,,,42,,,,,,,,,,1,2,Appartement,51,2,,,,,,2.484341,48.803109
2019-774096,2019-09-05,000001,Vente en l'état futur d'achèvement,300000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-774096,2019-09-05,000001,Vente en l'état futur d'achèvement,300000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,21,,,,,,,,,,1,2,Appartement,43,2,,,,,,2.475261,48.803952
2019-774097,2019-09-06,000001,Vente en l'état futur d'achèvement,730785,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,30,,,,,,,,,,1,2,Appartement,84,4,,,,,,2.475261,48.803952
2019-774097,2019-09-06,000001,Vente en l'état futur d'achèvement,730785,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-774098,2019-09-06,000001,Vente,672000,7,,RUE REITER,8145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0034,,,,,,,,,,,,,0,1,Maison,70,5,S,sols,,,336,2.483076,48.796894
2019-774101,2019-09-09,000001,Vente,366110,53,,AV DE BONNEUIL,0735,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0099,,,10,,5,96.84,,,,,,,2,2,Appartement,99,4,,,,,,2.503039,48.790083
2019-774101,2019-09-09,000001,Vente,366110,51,,AV DE BONNEUIL,0735,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0099,,,206,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503039,48.790083
2019-774107,2019-09-05,000001,Vente,302800,26,B,RUE SAINT HILAIRE,8835,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EX0121,,,18,55.47,45,,,,,,,,2,2,Appartement,55,3,,,,,,2.512848,48.791657
2019-774108,2019-09-05,000001,Vente,548000,52,,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.478224,48.788955
2019-774108,2019-09-05,000001,Vente,548000,52,,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,1,113.06,,,,,,,,,1,2,Appartement,113,4,,,,,,2.478224,48.788955
2019-774111,2019-09-09,000001,Vente,350000,87,,QUAI DE LA PIE,7213,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DR0006,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480161,48.786496
2019-774111,2019-09-09,000001,Vente,350000,87,,QUAI DE LA PIE,7213,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DR0006,,,18,77.7,35,,,,,,,,2,2,Appartement,79,4,,,,,,2.480161,48.786496
2019-774112,2019-09-06,000001,Vente,325000,12,,AV PASTEUR,7134,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0110,,,13,,36,63.99,,,,,,,2,2,Appartement,63,3,,,,,,2.469936,48.812117
2019-774113,2019-09-09,000001,Vente,1072000,58,,AV DES LACS,5120,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AM0104,,,,,,,,,,,,,0,1,Maison,142,6,S,sols,,,370,2.504675,48.805368
2019-774118,2019-09-11,000001,Vente,394800,88,B,BD DE BELLECHASSE,0675,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DZ0166,,,1,50.35,,,,,,,,,1,1,Maison,56,3,,,,,,2.493981,48.793724
2019-774119,2019-09-11,000001,Vente,291000,57,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0070,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.488262,48.810986
2019-774119,2019-09-11,000001,Vente,291000,57,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0070,,,234,,258,57.49,,,,,,,2,2,Appartement,54,2,,,,,,2.488262,48.810986
2019-774121,2019-09-10,000001,Vente,515000,31,,AV DE TUNIS,9185,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0168,,,14,,38,78.5,,,,,,,2,2,Appartement,77,3,,,,,,2.484089,48.808818
2019-774121,2019-09-10,000001,Vente,515000,31,,AV DE TUNIS,9185,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0168,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484089,48.808818
2019-774123,2019-09-11,000001,Vente,230000,11,,RUE CHEVREUL,1550,94100,94068,Saint-Maur-des-Fossés,94,,,940680000M0057,,,36,38.99,5,,,,,,,,2,2,Appartement,40,2,,,,,,2.470485,48.804902
2019-774126,2019-09-09,000001,Vente en l'état futur d'achèvement,422000,41,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0052,,,15,,58,,,,,,,,2,2,Appartement,70,3,,,,,,2.479271,48.806629
2019-774126,2019-09-09,000001,Vente en l'état futur d'achèvement,422000,41,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0052,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479271,48.806629
2019-774131,2019-08-27,000001,Vente,525000,7,,RUE SAINT PAULIN,8865,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BD0029,,,,,,,,,,,,,0,1,Maison,71,4,S,sols,,,225,2.517261,48.799815
2019-774132,2019-09-05,000001,Vente,157000,2,,AV DE BRETAGNE,0765,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0007,,,23,28.21,53,,,,,,,,2,2,Appartement,33,1,,,,,,2.48245,48.806582
2019-774135,2019-09-11,000001,Vente,445000,15,,BD VOLTAIRE,9690,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EX0178,,,115,66.64,,,,,,,,,1,2,Appartement,65,2,,,,,,2.511585,48.791418
2019-774135,2019-09-11,000001,Vente,445000,15,,BD VOLTAIRE,9690,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EX0178,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.511585,48.791418
2019-774136,2019-09-12,000001,Vente en l'état futur d'achèvement,1108000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-774136,2019-09-12,000001,Vente en l'état futur d'achèvement,1108000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,29,,,,,,,,,,1,2,Appartement,95,4,,,,,,2.475261,48.803952
2019-774136,2019-09-12,000001,Vente en l'état futur d'achèvement,1108000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,1,,,,,,,,,,1,2,Appartement,42,2,,,,,,2.475261,48.803952
2019-774136,2019-09-12,000001,Vente en l'état futur d'achèvement,1108000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-774136,2019-09-12,000001,Vente en l'état futur d'achèvement,1108000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-774144,2019-09-09,000001,Vente,1092690,5,,AV DE LA MESANGE,6230,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BZ0060,,,,,,,,,,,,,0,1,Maison,169,7,S,sols,,,525,2.498539,48.802414
2019-774146,2019-09-10,000001,Vente,350000,57,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0070,,,112,,124,76.32,,,,,,,2,2,Appartement,73,3,,,,,,2.488262,48.810986
2019-774151,2019-09-06,000001,Vente,450000,9,,RUE PAUL BERT,7141,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BV0107,,,,,,,,,,,,,0,1,Maison,57,2,S,sols,,,187,2.498422,48.794876
2019-774153,2019-09-12,000001,Vente,35000,8,,RUE DU PETIT BEAUBOURG,7182,94100,94068,Saint-Maur-des-Fossés,94,,,940680000F0052,,,652,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.473618,48.813636
2019-774156,2019-09-10,000001,Vente,23900,79,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0023,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47265,48.801393
2019-774160,2019-09-04,000001,Vente,540000,63,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0044,,,3,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,39,0,,,,,,2.486227,48.799
2019-774160,2019-09-04,000001,Vente,540000,63,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0044,,,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,42,0,,,,,,2.486227,48.799
2019-774165,2019-08-30,000001,Vente,260000,37,,AV DES FALONNIERES,3509,94210,94068,Saint-Maur-des-Fossés,94,,,94068000ER0103,,,109,,66,56.23,,,,,,,2,2,Appartement,56,3,,,,,,2.50611,48.785957
2019-774174,2019-09-05,000001,Vente,480000,76,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DH0176,,,14,89.13,,,,,,,,,1,2,Appartement,90,4,,,,,,2.483713,48.794884
2019-774174,2019-09-05,000001,Vente,480000,76,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DH0176,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.483713,48.794884
2019-774177,2019-09-03,000001,Vente,455000,11,,RUE ELISEE RECLUS,3145,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EX0104,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.512812,48.792182
2019-774177,2019-09-03,000001,Vente,455000,11,,RUE ELISEE RECLUS,3145,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EX0104,,,17,,6,78.91,,,,,,,2,2,Appartement,78,4,,,,,,2.512812,48.792182
2019-774181,2019-09-04,000001,Vente,117000,37,,RUE GRANDE CEINTURE,4255,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AM0179,,,37,,,,,,,,,,1,2,Appartement,15,1,,,,,,2.507066,48.806082
2019-774182,2019-09-09,000001,Vente,210000,204,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0029,,,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500577,48.797221
2019-774182,2019-09-09,000001,Vente,210000,204,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0029,,,1095,,95,56.36,,,,,,,2,2,Appartement,57,3,,,,,,2.500577,48.797221
2019-774185,2019-09-06,000001,Vente,550000,103,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0137,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500359,48.799045
2019-774185,2019-09-06,000001,Vente,550000,103,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0137,,,41,,42,,43,,44,150.53,45,30.13,7,1,Maison,110,5,,,,,,2.500359,48.799045
2019-774185,2019-09-06,000001,Vente,550000,103,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0137,,,106,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500359,48.799045
2019-774189,2019-09-16,000001,Vente,249000,5,,RUE BOILEAU,0722,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AP0021,,,272,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.511179,48.809083
2019-774189,2019-09-16,000001,Vente,249000,5,,RUE BOILEAU,0722,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AP0021,,,113,38.59,271,,,,,,,,2,2,Appartement,30,2,,,,,,2.511179,48.809083
2019-774191,2019-09-13,000001,Vente,375000,37,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0105,,,15,,,,,,,,,,1,2,Appartement,22,1,,,,,,2.478062,48.798567
2019-774191,2019-09-13,000001,Vente,375000,37,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0105,,,15,,,,,,,,,,1,2,Appartement,22,1,,,,,,2.478062,48.798567
2019-774191,2019-09-13,000001,Vente,375000,37,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0105,,,15,,,,,,,,,,1,2,Appartement,17,1,,,,,,2.478062,48.798567
2019-774191,2019-09-13,000001,Vente,375000,37,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0105,,,15,,,,,,,,,,1,2,Appartement,22,1,,,,,,2.478062,48.798567
2019-774191,2019-09-13,000001,Vente,375000,37,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0105,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.478062,48.798567
2019-774192,2019-09-10,000001,Vente,292000,43,,AV GUYNEMER,4290,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DU0007,,,207,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484831,48.786963
2019-774192,2019-09-10,000001,Vente,292000,43,,AV GUYNEMER,4290,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DU0007,,,14,,6,71.05,,,,,,,2,2,Appartement,74,3,,,,,,2.484831,48.786963
2019-774195,2019-09-11,000001,Vente,336000,56,B,AV DU MIDI,6249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0114,,,394,62.11,443,,,,,,,,2,2,Appartement,65,3,,,,,,2.501849,48.798717
2019-774196,2019-09-11,000001,Vente,99000,141,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DY0040,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491096,48.791159
