id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2022-1589526,2022-09-13,1,Vente,437000.00,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,34,,88,,,,,,,,2,2,Appartement,79.00,4,,,,,,2.4820070,48.7974850,000CN
2022-1589526,2022-09-13,1,Vente,437000.00,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,34,,88,,,,,,,,2,3,Dépendance,,0,,,,,,2.4820070,48.7974850,000CN
2022-1589526,2022-09-13,1,Vente,437000.00,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,147,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4820070,48.7974850,000CN
2022-1589552,2022-09-15,1,Vente,595000.00,16,,RUE DES TROIS YVONNE,9180,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DV0021,,,3,138.82,,,,,,,,,1,2,Appartement,40.00,3,,,,,,2.4898440,48.7873530,000DV
2022-1589552,2022-09-15,1,Vente,595000.00,16,,RUE DES TROIS YVONNE,9180,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DV0021,,,3,138.82,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60.00,0,,,,,,2.4898440,48.7873530,000DV
2022-1589560,2022-09-14,1,Vente,4200.00,3,,RUE BOURDIGNON,0745,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0002,,,47,,,,,,,,,,1,,,,,S,sols,,,1.00,2.4777910,48.8042930,000CR
2022-1589620,2022-09-06,1,Vente,122000.00,57,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0004,,,29,19.71,30,,32,,,,,,3,3,Dépendance,,0,,,,,,2.4809270,48.7979100,000CN
2022-1589620,2022-09-06,1,Vente,122000.00,57,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0004,,,29,19.71,30,,32,,,,,,3,2,Appartement,17.00,1,,,,,,2.4809270,48.7979100,000CN
2022-1589626,2022-09-02,1,Vente,1400000.00,5,,VLA CAMUS,1415,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0033,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,607.00,2.4734550,48.8048400,0000N
2022-1589626,2022-09-02,1,Vente,1400000.00,5,,VLA CAMUS,1415,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0033,,,,,,,,,,,,,0,1,Maison,220.00,8,S,sols,,,607.00,2.4734550,48.8048400,0000N
2022-1589626,2022-09-02,1,Vente,1400000.00,5,,VLA CAMUS,1415,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0033,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,607.00,2.4734550,48.8048400,0000N
2022-1589677,2022-09-26,1,Vente,880000.00,40,,RUE GRANDE CEINTURE,4255,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AQ0024,,,,,,,,,,,,,0,1,Maison,32.00,2,S,sols,,,440.00,2.5078590,48.8067820,000AQ
2022-1589677,2022-09-26,1,Vente,880000.00,40,,RUE GRANDE CEINTURE,4255,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AQ0024,,,,,,,,,,,,,0,1,Maison,98.00,4,S,sols,,,440.00,2.5078590,48.8067820,000AQ
2022-1589680,2022-09-08,1,Vente,335000.00,24,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000E0072,,,124,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4748450,48.8108790,0000E
2022-1589680,2022-09-08,1,Vente,335000.00,24,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000E0072,,,175,,239,53.61,,,,,,,2,3,Dépendance,,0,,,,,,2.4748450,48.8108790,0000E
2022-1589680,2022-09-08,1,Vente,335000.00,24,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000E0072,,,175,,239,53.61,,,,,,,2,2,Appartement,61.00,2,,,,,,2.4748450,48.8108790,0000E
2022-1589682,2022-09-26,1,Vente,12000.00,28,,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DI0083,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4784350,48.7917150,000DI
2022-1589689,2022-09-15,1,Vente,550000.00,9,,PL DE RIMINI,8197,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0030,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,80.00,0,S,sols,,,162.00,2.4955250,48.7941320,000BX
2022-1589706,2022-09-26,1,Vente,391650.00,40,B,AV FUSILLES DE CHATEAUBRIANT,3595,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AK0012,,,119,50.21,184,,,,,,,,2,2,Appartement,50.00,2,,,,,,2.4985120,48.8039500,000AK
2022-1589706,2022-09-26,1,Vente,391650.00,40,B,AV FUSILLES DE CHATEAUBRIANT,3595,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AK0012,,,119,50.21,184,,,,,,,,2,3,Dépendance,,0,,,,,,2.4985120,48.8039500,000AK
2022-1589706,2022-09-26,1,Vente,391650.00,40,B,AV FUSILLES DE CHATEAUBRIANT,3595,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AK0012,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4985120,48.8039500,000AK
2022-1589720,2022-09-27,1,Vente,268000.00,61,,BD DE BELLECHASSE,0675,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CG0019,,,12,50.84,,,,,,,,,1,2,Appartement,49.00,3,,,,,,2.4895930,48.7938710,000CG
2022-1589720,2022-09-27,1,Vente,268000.00,61,,BD DE BELLECHASSE,0675,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CG0019,,,12,50.84,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4895930,48.7938710,000CG
2022-1589728,2022-09-20,1,Vente,380000.00,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,128,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4820070,48.7974850,000CN
2022-1589728,2022-09-20,1,Vente,380000.00,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,14,73.28,68,,,,,,,,2,2,Appartement,72.00,3,,,,,,2.4820070,48.7974850,000CN
2022-1589728,2022-09-20,1,Vente,380000.00,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,14,73.28,68,,,,,,,,2,3,Dépendance,,0,,,,,,2.4820070,48.7974850,000CN
2022-1589730,2022-09-01,1,Vente,765000.00,46,,AV FRANCOIS ADAM,3580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000EF0017,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,267.00,2.4951500,48.7913250,000EF
2022-1589730,2022-09-01,1,Vente,765000.00,46,,AV FRANCOIS ADAM,3580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000EF0017,,,,,,,,,,,,,0,1,Maison,101.00,3,S,sols,,,267.00,2.4951500,48.7913250,000EF
2022-1589738,2022-09-27,1,Vente,1335000.00,71,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0089,,,,,,,,,,,,,0,1,Maison,170.00,6,S,sols,,,365.00,2.4791040,48.8092120,0000I
2022-1589771,2022-09-09,1,Vente,255000.00,40,,RUE DU FOUR,3565,94100,94068,Saint-Maur-des-Fossés,94,,,940680000E0109,,,9,34.00,,,,,,,,,1,2,Appartement,32.00,1,,,,,,2.4728820,48.8121740,0000E
2022-1589805,2022-09-28,1,Vente,515000.00,4,B,AV RASPAIL,8125,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DS0067,,,10,111.27,9,,,,,,,,2,2,Appartement,85.00,3,,,,,,2.4841270,48.7862320,000DS
2022-1589805,2022-09-28,1,Vente,515000.00,4,B,AV RASPAIL,8125,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DS0067,,,10,111.27,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4841270,48.7862320,000DS
2022-1589807,2022-09-27,1,Vente,247000.00,6,,AV DES ARTS,0170,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0018,,,2,36.63,,,,,,,,,1,4,Local industriel. commercial ou assimilé,35.00,0,,,,,,2.4881810,48.8045550,0000Z
2022-1589807,2022-09-27,1,Vente,247000.00,6,,AV DES ARTS,0170,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0018,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4881810,48.8045550,0000Z
2022-1589896,2022-09-30,1,Vente,305000.00,173,,BD DU GENERAL GIRAUD,4169,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DX0226,,,44,60.22,5,,,,,,,,2,2,Appartement,60.00,3,,,,,,2.4908960,48.7884120,000DX
2022-1589896,2022-09-30,1,Vente,305000.00,173,,BD DU GENERAL GIRAUD,4169,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DX0226,,,44,60.22,5,,,,,,,,2,3,Dépendance,,0,,,,,,2.4908960,48.7884120,000DX
2022-1589918,2022-09-30,1,Vente,610000.00,91,,AV BEAUREPAIRE,0662,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0126,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,433.00,2.4795890,48.7881140,000DL
2022-1589918,2022-09-30,1,Vente,610000.00,91,,AV BEAUREPAIRE,0662,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0126,,,,,,,,,,,,,0,1,Maison,64.00,4,S,sols,,,433.00,2.4795890,48.7881140,000DL
2022-1589918,2022-09-30,1,Vente,610000.00,91,,AV BEAUREPAIRE,0662,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0126,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,433.00,2.4795890,48.7881140,000DL
2022-1589930,2022-09-27,1,Vente,280000.00,11,,AV DES AILANTES,0040,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0034,,,15,,46,58.59,,,,,,,2,3,Dépendance,,0,,,,,,2.4893270,48.8094680,0000V
2022-1589930,2022-09-27,1,Vente,280000.00,11,,AV DES AILANTES,0040,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0034,,,15,,46,58.59,,,,,,,2,2,Appartement,58.00,3,,,,,,2.4893270,48.8094680,0000V
2022-1589930,2022-09-27,1,Vente,280000.00,11,,AV DES AILANTES,0040,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0034,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4893270,48.8094680,0000V
2022-1589958,2022-09-30,1,Vente,57000.00,3,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0007,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4931500,48.8026680,000CD
2022-1589959,2022-09-15,1,Vente,185000.00,62,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0108,,,168,30.87,,,,,,,,,1,2,Appartement,35.00,1,,,,,,2.4820960,48.7961570,000DG
2022-1589995,2022-09-30,1,Vente,217550.00,14,,AV FRANCOIS ADAM,3580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0151,,,16,28.52,24,,,,,,,,2,2,Appartement,23.00,2,,,,,,2.4908660,48.7923010,000DO
2022-1589995,2022-09-30,1,Vente,217550.00,14,,AV FRANCOIS ADAM,3580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0151,,,43,,,,,,,,,,1,,,,,J,jardins,POTAG,Jardin potager,50.00,2.4908660,48.7923010,000DO
2022-1589995,2022-09-30,1,Vente,217550.00,14,,AV FRANCOIS ADAM,3580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0151,,,16,28.52,24,,,,,,,,2,3,Dépendance,,0,,,,,,2.4908660,48.7923010,000DO
2022-1590001,2022-09-26,1,Vente,270000.00,67,,RUE DU DOCTEUR ROUX,2585,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DX0103,,,16,,34,52.82,,,,,,,2,2,Appartement,53.00,3,,,,,,2.4901910,48.7891640,000DX
2022-1590001,2022-09-26,1,Vente,270000.00,67,,RUE DU DOCTEUR ROUX,2585,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DX0103,,,16,,34,52.82,,,,,,,2,3,Dépendance,,0,,,,,,2.4901910,48.7891640,000DX
2022-1590015,2022-09-27,1,Vente,300000.00,134,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0121,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.5010500,48.7983220,000BU
2022-1590015,2022-09-27,1,Vente,300000.00,134,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0121,,,25,71.32,84,,,,,,,,2,2,Appartement,73.00,3,,,,,,2.5010500,48.7983220,000BU
2022-1590015,2022-09-27,1,Vente,300000.00,134,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0121,,,25,71.32,84,,,,,,,,2,3,Dépendance,,0,,,,,,2.5010500,48.7983220,000BU
2022-1590021,2022-09-30,1,Vente,282600.00,10,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0031,,,37,44.78,49,,,,,,,,2,2,Appartement,49.00,2,,,,,,2.4665420,48.8069360,0000L
2022-1590021,2022-09-30,1,Vente,282600.00,10,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0031,,,37,44.78,49,,,,,,,,2,3,Dépendance,,0,,,,,,2.4665420,48.8069360,0000L
2022-1590021,2022-09-30,1,Vente,282600.00,10,,BD DU GENERAL FERRIE,4168,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0031,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4665420,48.8069360,0000L
2022-1590040,2022-10-05,1,Vente,15000.00,102,,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0078,,,67,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4850840,48.7985330,000CM
2022-1590054,2022-09-30,1,Vente,750000.00,51,B,RUE BARATTE CHOLET,0634,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0036,,,,,,,,,,,,,0,1,Maison,97.00,5,S,sols,,,578.00,2.4839190,48.7931840,000DN
2022-1590057,2022-09-29,1,Vente,811850.00,27,,AV DIDEROT,2569,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CQ0097,,,,,,,,,,,,,0,1,Maison,86.00,4,S,sols,,,232.00,2.4820360,48.8024260,000CQ
2022-1590069,2022-09-30,1,Vente,740000.00,88,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0135,,,,,,,,,,,,,0,2,Appartement,95.00,4,S,sols,,,499.00,,,0000I
2022-1590069,2022-09-30,1,Vente,740000.00,88,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0135,,,,,,,,,,,,,0,2,Appartement,62.00,2,S,sols,,,499.00,,,0000I
2022-1590069,2022-09-30,1,Vente,740000.00,88,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0135,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,29.00,0,S,sols,,,499.00,,,0000I
2022-1590069,2022-09-30,1,Vente,740000.00,88,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0135,,,,,,,,,,,,,0,2,Appartement,37.00,1,S,sols,,,499.00,,,0000I
2022-1590069,2022-09-30,1,Vente,740000.00,88,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0135,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,499.00,,,0000I
2022-1590069,2022-09-30,1,Vente,740000.00,88,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0135,,,,,,,,,,,,,0,1,Maison,46.00,2,S,sols,,,499.00,,,0000I
2022-1590085,2022-09-26,1,Vente,205000.00,3,,RUE DE L ABBAYE,0011,94100,94068,Saint-Maur-des-Fossés,94,,,940680000F0045,,,5,24.81,,,,,,,,,1,2,Appartement,71.00,4,,,,,,2.4731000,48.8128500,0000F
2022-1590157,2022-09-28,1,Vente,6000.00,4,,AV ANDREE,0120,94100,94068,Saint-Maur-des-Fossés,94,,,940680000H0129,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4795900,48.8119910,0000H
2022-1590170,2022-09-08,1,Vente,124140.00,8,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0064,,,120,,50,65.25,,,,,,,2,3,Dépendance,,0,,,,,,2.4768740,48.7878720,000DK
2022-1590170,2022-09-08,1,Vente,124140.00,8,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0064,,,120,,50,65.25,,,,,,,2,2,Appartement,65.00,3,,,,,,2.4768740,48.7878720,000DK
2022-1590170,2022-09-08,1,Vente,124140.00,8,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0064,,,151,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4768740,48.7878720,000DK
2022-1590183,2022-10-03,1,Vente,137500.00,68,,RUE BOURDIGNON,0745,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CX0042,,,6,,,,,,,,,,1,2,Appartement,23.00,2,,,,,,2.4740390,48.7994320,000CX
2022-1590197,2022-09-15,1,Vente,1080000.00,7,,RUE DE LA VARENNE,9614,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0068,,,1,,28,,31,,32,,,,4,4,Local industriel. commercial ou assimilé,265.00,0,,,,,,2.4718810,48.8096940,0000D
2022-1590286,2022-09-29,1,Vente,600000.00,87,,RUE EDGAR QUINET,3121,94100,94068,Saint-Maur-des-Fossés,94,,,94068000EF0079,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,196.00,2.4957090,48.7932340,000EF
2022-1590286,2022-09-29,1,Vente,600000.00,87,,RUE EDGAR QUINET,3121,94100,94068,Saint-Maur-des-Fossés,94,,,94068000EF0079,,,,,,,,,,,,,0,1,Maison,63.00,3,S,sols,,,196.00,2.4957090,48.7932340,000EF
2022-1590286,2022-09-29,1,Vente,600000.00,87,,RUE EDGAR QUINET,3121,94100,94068,Saint-Maur-des-Fossés,94,,,94068000EF0079,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,196.00,2.4957090,48.7932340,000EF
2022-1590313,2022-10-10,1,Vente,271000.00,102,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0031,,,28,,68,37.48,,,,,,,2,3,Dépendance,,0,,,,,,2.4977120,48.7996320,000BY
2022-1590313,2022-10-10,1,Vente,271000.00,102,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0031,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4977120,48.7996320,000BY
2022-1590313,2022-10-10,1,Vente,271000.00,102,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0031,,,28,,68,37.48,,,,,,,2,2,Appartement,41.00,2,,,,,,2.4977120,48.7996320,000BY
2022-1590329,2022-09-30,1,Vente,428900.00,55,,BD DES BAGAUDES,0609,94100,94068,Saint-Maur-des-Fossés,94,,,940680000B0088,,,1,,12,,,,,,,,2,3,Dépendance,,0,,,,,,2.4676680,48.8084070,0000B
2022-1590329,2022-09-30,1,Vente,428900.00,55,,BD DES BAGAUDES,0609,94100,94068,Saint-Maur-des-Fossés,94,,,940680000B0088,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4676680,48.8084070,0000B
2022-1590329,2022-09-30,1,Vente,428900.00,55,,BD DES BAGAUDES,0609,94100,94068,Saint-Maur-des-Fossés,94,,,940680000B0088,,,1,,12,,,,,,,,2,2,Appartement,58.00,2,,,,,,2.4676680,48.8084070,0000B
2022-1590339,2022-09-30,1,Vente,212000.00,13,,RUE ALBERT DE MUN,0055,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0035,,,116,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4830800,48.7905970,000DM
2022-1590339,2022-09-30,1,Vente,212000.00,13,,RUE ALBERT DE MUN,0055,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0035,,,145,,,,,,,,,,1,2,Appartement,54.00,2,,,,,,2.4830800,48.7905970,000DM
2022-1590359,2022-10-03,1,Vente,358000.00,105,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0147,,,120,72.30,90,,,,,,,,2,3,Dépendance,,0,,,,,,2.4894880,48.7908650,000DO
2022-1590359,2022-10-03,1,Vente,358000.00,105,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0147,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4894880,48.7908650,000DO
2022-1590359,2022-10-03,1,Vente,358000.00,105,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0147,,,120,72.30,90,,,,,,,,2,2,Appartement,70.00,3,,,,,,2.4894880,48.7908650,000DO
2022-1590374,2022-09-23,1,Vente,215000.00,28,,RUE LOUIS DUPRE,5273,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0173,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,180.00,2.4793840,48.8015170,000CR
2022-1590374,2022-09-23,1,Vente,215000.00,28,,RUE LOUIS DUPRE,5273,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0173,,,,,,,,,,,,,0,1,Maison,47.00,2,S,sols,,,180.00,2.4793840,48.8015170,000CR
2022-1590429,2022-10-04,1,Vente,875700.00,54,B,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,28,,36,,9,,,,,,3,3,Dépendance,,0,,,,,,2.4782240,48.7889550,000DL
2022-1590429,2022-10-04,1,Vente,875700.00,54,B,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,28,,36,,9,,,,,,3,2,Appartement,210.00,3,,,,,,2.4782240,48.7889550,000DL
2022-1590429,2022-10-04,1,Vente,875700.00,54,B,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,37,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4782240,48.7889550,000DL
2022-1590429,2022-10-04,1,Vente,875700.00,54,B,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,51,,52,,,,,,,,2,3,Dépendance,,0,,,,,,2.4782240,48.7889550,000DL
2022-1590429,2022-10-04,1,Vente,875700.00,54,B,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,37,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4782240,48.7889550,000DL
2022-1590429,2022-10-04,1,Vente,875700.00,52,,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4782240,48.7889550,000DL
2022-1590429,2022-10-04,1,Vente,875700.00,54,B,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0107,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4782240,48.7889550,000DL
2022-1590430,2022-09-16,1,Vente,361000.00,15,,ALL FERRET BRIET,3535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CZ0009,,,,,,,,,,,,,0,1,Maison,56.00,2,S,sols,,,313.00,2.4732820,48.7981490,000CZ
2022-1590459,2022-09-16,1,Vente,845000.00,79,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0071,,,105,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4960550,48.8008520,000CD
2022-1590459,2022-09-16,1,Vente,845000.00,79,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0071,,,117,,118,,26,89.96,,,,,3,3,Dépendance,,0,,,,,,2.4960550,48.8008520,000CD
2022-1590459,2022-09-16,1,Vente,845000.00,79,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0071,,,104,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4960550,48.8008520,000CD
2022-1590459,2022-09-16,1,Vente,845000.00,79,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0071,,,117,,118,,26,89.96,,,,,3,3,Dépendance,,0,,,,,,2.4960550,48.8008520,000CD
2022-1590459,2022-09-16,1,Vente,845000.00,79,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0071,,,117,,118,,26,89.96,,,,,3,2,Appartement,90.00,3,,,,,,2.4960550,48.8008520,000CD
2022-1590486,2022-10-05,1,Vente,200000.00,9,,AV DE LA TOURELLE,9150,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0037,,,5,28.60,9,,,,,,,,2,2,Appartement,29.00,2,,,,,,2.4857400,48.8064290,0000Y
2022-1590486,2022-10-05,1,Vente,200000.00,9,,AV DE LA TOURELLE,9150,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0037,,,5,28.60,9,,,,,,,,2,3,Dépendance,,0,,,,,,2.4857400,48.8064290,0000Y
2022-1590493,2022-09-19,1,Vente,300000.00,8,,AV MEDICIS,6225,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0081,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4992970,48.8049410,000AI
2022-1590493,2022-09-19,1,Vente,300000.00,8,,AV MEDICIS,6225,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0081,,,16,,28,39.82,,,,,,,2,2,Appartement,40.00,2,,,,,,2.4992970,48.8049410,000AI
2022-1590493,2022-09-19,1,Vente,300000.00,8,,AV MEDICIS,6225,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0081,,,16,,28,39.82,,,,,,,2,3,Dépendance,,0,,,,,,2.4992970,48.8049410,000AI
2022-1590612,2022-09-24,1,Vente,380000.00,42,B,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0112,,,233,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4814800,48.8054860,0000P
2022-1590605,2022-09-26,1,Vente,205100.00,14,,AV DU MIDI,6249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0091,,,29,31.29,69,,,,,,,,2,2,Appartement,31.00,1,,,,,,2.4959240,48.8014320,000CD
